EmployeeID,Age,Department,JobRole,Gender,MaritalStatus,Education,YearsAtCompany,DistanceFromHome_km,MonthlyIncome,JobSatisfaction,WorkLifeBalance,OverTime,PerformanceRating,Attrition
1927,26,Operations,Operations Executive,Female,Divorced,Master's,3,8,25862,2,1,No,2,No
1928,47,Finance,Accountant,Female,Single,Bachelor's,3,27,55614,1,1,No,2,No
1929,41,R&D,Research Scientist,Female,Married,Bachelor's,12,3,24169,1,3,No,3,No
1930,53,HR,HR Executive,Male,Single,Master's,17,7,56763,1,1,Yes,2,Yes
1931,56,Finance,Accountant,Female,Single,Bachelor's,12,27,38349,4,2,Yes,3,No
1932,54,HR,HR Executive,Female,Single,Bachelor's,4,6,60470,1,2,No,1,No
1933,38,HR,HR Executive,Female,Married,High School,9,26,65815,3,3,No,3,No
1934,35,HR,HR Manager,Male,Single,High School,1,20,59735,4,1,No,2,No
1935,57,R&D,Lab Technician,Male,Single,Bachelor's,13,25,99462,4,1,Yes,1,No
1936,21,HR,HR Manager,Male,Single,Bachelor's,14,1,63862,4,2,Yes,1,No
1937,52,R&D,Research Scientist,Female,Single,Bachelor's,19,17,58263,4,2,No,1,No
1938,42,HR,HR Manager,Male,Single,Bachelor's,0,7,55893,4,2,No,3,No
1939,31,Operations,Supervisor,Female,Married,High School,11,15,34565,2,2,Yes,3,No
1940,44,Operations,Supervisor,Female,Married,PhD,12,17,53661,3,3,No,2,No
1941,46,HR,HR Manager,Male,Married,Bachelor's,14,16,51110,2,2,No,1,No
1942,45,Operations,Operations Executive,Female,Married,Bachelor's,4,1,62487,4,1,No,2,No
1943,45,Sales,Sales Executive,Male,Married,Master's,5,3,30687,2,3,Yes,4,No
1944,43,IT,Software Engineer,Male,Single,Bachelor's,10,15,21851,4,1,No,2,No
1945,42,Sales,Sales Manager,Male,Married,Master's,2,18,21901,4,4,No,3,No
1946,34,Sales,Sales Manager,Male,Single,Bachelor's,12,22,51834,3,2,Yes,3,Yes
1947,26,Sales,Sales Executive,Female,Single,Bachelor's,9,10,32330,2,3,Yes,1,Yes
1948,41,R&D,Research Scientist,Female,Married,Bachelor's,13,16,25497,2,2,No,4,No
1949,30,R&D,Research Scientist,Male,Married,Bachelor's,13,13,33742,2,3,Yes,1,Yes
1950,40,HR,HR Manager,Male,Married,Bachelor's,2,22,58351,4,4,No,4,No
1951,31,Sales,Sales Manager,Male,Married,Bachelor's,6,9,60676,4,1,No,2,No
1952,34,R&D,Research Scientist,Female,Married,Master's,13,7,26689,1,3,No,2,No
1953,24,Finance,Financial Analyst,Male,Single,Master's,6,16,62691,4,1,No,2,No
1954,31,HR,HR Manager,Male,Married,Master's,8,16,40229,4,3,Yes,4,No
1955,28,R&D,Lab Technician,Male,Married,Bachelor's,3,10,54792,2,3,No,4,No
1956,53,HR,HR Manager,Female,Divorced,Master's,5,2,42328,3,1,No,3,No
1957,30,HR,HR Manager,Male,Married,Bachelor's,5,20,43297,3,2,No,4,No
1958,24,Sales,Sales Executive,Female,Single,Bachelor's,8,12,48377,2,3,No,1,No
1959,32,Finance,Financial Analyst,Female,Single,Bachelor's,11,5,49800,3,2,Yes,2,No
1960,34,IT,IT Support,Male,Single,Bachelor's,9,10,15000,1,4,No,4,No
1961,53,R&D,Lab Technician,Male,Single,High School,18,24,20910,4,4,Yes,2,No
1962,32,Operations,Supervisor,Female,Single,Bachelor's,6,27,30245,2,3,Yes,1,Yes
1963,55,Sales,Sales Executive,Male,Married,Bachelor's,19,1,45589,1,1,No,4,No
1964,38,Finance,Financial Analyst,Male,Married,Master's,7,1,58233,2,3,Yes,1,No
1965,50,Sales,Sales Executive,Male,Single,Master's,9,26,48685,4,3,Yes,4,No
1966,48,R&D,Research Scientist,Male,Single,Bachelor's,7,8,35773,4,2,Yes,4,No
1967,32,Sales,Sales Manager,Female,Married,High School,10,14,35876,3,3,No,4,No
1968,56,IT,IT Support,Female,Married,Bachelor's,18,27,29821,4,3,No,2,No
1969,45,IT,IT Support,Male,Married,PhD,6,17,34667,4,3,No,1,No
1970,55,Sales,Sales Executive,Male,Single,Bachelor's,9,8,34704,1,1,Yes,1,No
1971,40,Operations,Supervisor,Male,Single,Bachelor's,17,29,74154,1,1,Yes,2,Yes
1972,47,HR,HR Manager,Male,Married,Bachelor's,8,11,47072,3,4,No,2,No
1973,35,IT,IT Support,Male,Single,Bachelor's,3,14,37575,4,2,No,2,No
1974,44,IT,IT Support,Female,Married,Master's,10,5,40324,4,4,Yes,2,No
1975,40,Finance,Accountant,Female,Single,High School,10,5,62696,3,1,No,4,No
1976,28,Finance,Financial Analyst,Female,Married,Master's,5,5,31183,2,4,No,2,No
1977,28,IT,Software Engineer,Female,Married,High School,12,17,36103,2,1,No,4,No
1978,27,R&D,Research Scientist,Male,Married,Master's,18,13,32565,1,2,Yes,2,No
1979,48,Operations,Operations Executive,Female,Single,Bachelor's,7,27,58685,2,3,Yes,3,Yes
1980,46,R&D,Research Scientist,Female,Married,Master's,5,10,58767,1,1,No,2,No
1981,23,IT,IT Support,Female,Single,Master's,8,19,42389,1,1,No,4,No
1982,52,Operations,Operations Executive,Male,Married,PhD,3,13,41015,4,3,No,2,No
1983,40,HR,HR Executive,Male,Married,Bachelor's,13,13,44770,1,4,Yes,1,No
1984,51,Sales,Sales Manager,Male,Divorced,Master's,0,25,59648,2,2,No,3,No
1985,38,Operations,Supervisor,Female,Married,Bachelor's,12,25,59008,2,1,Yes,3,Yes
1986,33,Sales,Sales Manager,Female,Married,Master's,16,9,59506,2,4,No,2,No
1987,32,Finance,Financial Analyst,Male,Married,Bachelor's,15,26,16677,2,4,No,4,No
1988,57,IT,IT Support,Male,Married,High School,12,23,46254,1,2,No,1,Yes
1989,33,HR,HR Manager,Male,Married,High School,7,9,66655,1,2,No,3,No
1990,39,Operations,Supervisor,Male,Divorced,High School,5,10,47883,1,1,No,1,No
1991,49,R&D,Lab Technician,Male,Single,High School,0,20,65545,3,3,No,2,No
1992,35,Finance,Financial Analyst,Female,Married,Bachelor's,4,5,66580,3,1,No,2,No
1993,22,Sales,Sales Manager,Female,Single,Bachelor's,12,20,15000,1,1,Yes,4,No
1994,37,Operations,Operations Executive,Male,Single,Bachelor's,13,12,25038,4,3,No,2,No
1995,47,IT,Software Engineer,Female,Married,Bachelor's,12,22,23420,2,2,No,1,Yes
1996,36,HR,HR Executive,Male,Divorced,High School,0,19,42667,3,3,No,4,No
1997,45,R&D,Lab Technician,Female,Married,High School,17,2,27744,2,2,No,2,No
1998,39,Finance,Accountant,Female,Married,High School,10,10,66330,3,4,No,3,No
1999,38,Finance,Financial Analyst,Male,Single,Bachelor's,18,27,15000,4,3,Yes,2,No
2000,24,R&D,Lab Technician,Female,Single,Master's,9,16,72927,4,4,No,3,No
2001,53,Operations,Operations Executive,Male,Married,High School,15,8,54117,4,4,Yes,3,No
2002,23,R&D,Lab Technician,Female,Divorced,Master's,19,20,15000,1,2,No,1,No
2003,55,Operations,Operations Executive,Male,Married,Bachelor's,10,29,60191,4,3,No,1,No
2004,27,Operations,Operations Executive,Female,Single,Bachelor's,14,25,51126,1,2,No,4,No
2005,52,Finance,Accountant,Male,Married,Bachelor's,13,7,61537,2,1,No,2,No
2006,21,IT,IT Support,Male,Married,Bachelor's,9,4,63393,4,4,No,1,No
2007,37,R&D,Research Scientist,Female,Divorced,Master's,3,25,62291,3,2,No,1,No
2008,34,Sales,Sales Manager,Female,Single,High School,9,15,53411,2,1,No,3,No
2009,56,IT,IT Support,Female,Married,Bachelor's,17,11,54171,1,4,No,1,No
2010,50,Finance,Accountant,Male,Married,Bachelor's,12,14,42094,4,2,Yes,2,No
2011,42,Finance,Financial Analyst,Male,Single,Bachelor's,10,22,69459,1,1,No,3,No
2012,41,Sales,Sales Executive,Male,Single,High School,14,8,23789,2,1,No,1,No
2013,45,HR,HR Executive,Male,Single,Bachelor's,14,3,40575,4,1,No,2,No
2014,48,IT,IT Support,Male,Married,Bachelor's,2,4,47007,2,1,No,1,No
2015,29,IT,Software Engineer,Female,Married,Bachelor's,16,23,18747,1,1,Yes,1,Yes
2016,40,Sales,Sales Manager,Male,Single,Bachelor's,0,27,22491,2,3,No,1,No
2017,27,HR,HR Manager,Male,Single,High School,6,27,36345,3,2,Yes,3,Yes
2018,36,Finance,Financial Analyst,Female,Single,Bachelor's,13,8,31369,4,4,No,3,No
2019,47,Operations,Supervisor,Female,Single,Bachelor's,1,11,65751,3,1,No,4,No
2020,36,R&D,Lab Technician,Female,Married,Bachelor's,3,16,36024,1,4,No,4,No
2021,54,IT,Software Engineer,Male,Single,Bachelor's,1,17,66475,3,4,No,1,No
2022,43,HR,HR Executive,Male,Married,Master's,9,12,52114,3,1,Yes,4,No
2023,41,R&D,Research Scientist,Male,Married,Master's,13,6,54277,3,1,No,4,No
2024,24,R&D,Lab Technician,Female,Single,Bachelor's,4,29,69324,2,4,No,2,No
2025,42,Finance,Financial Analyst,Female,Single,High School,8,8,15000,2,1,Yes,1,Yes
2026,32,R&D,Research Scientist,Female,Married,Master's,3,3,41231,2,1,No,3,No
2027,26,IT,Software Engineer,Female,Married,Bachelor's,5,15,40587,4,2,Yes,2,No
2028,31,R&D,Research Scientist,Male,Single,Bachelor's,19,22,51252,2,3,No,3,No
2029,21,Finance,Financial Analyst,Female,Married,Bachelor's,8,1,30354,3,4,No,3,No
2030,50,Sales,Sales Executive,Male,Married,PhD,2,8,65259,4,4,Yes,2,No
2031,40,Operations,Supervisor,Male,Single,Master's,6,16,43815,3,3,No,1,No
2032,21,HR,HR Manager,Male,Married,Master's,9,28,15516,1,2,No,4,No
2033,31,HR,HR Executive,Female,Single,Bachelor's,19,27,43382,4,3,Yes,1,No
2034,42,R&D,Research Scientist,Male,Married,Master's,16,13,45562,3,3,No,2,No
2035,30,IT,IT Support,Female,Single,High School,4,6,47780,4,1,Yes,3,No
2036,23,IT,IT Support,Male,Married,Bachelor's,11,6,34893,4,4,Yes,3,No
2037,26,Operations,Supervisor,Female,Married,Bachelor's,3,18,55748,3,1,No,2,No
2038,32,IT,Software Engineer,Male,Married,Bachelor's,8,13,77165,2,4,Yes,4,No
2039,37,IT,IT Support,Male,Single,Master's,5,17,46963,2,2,Yes,4,Yes
2040,35,Sales,Sales Manager,Male,Married,Bachelor's,3,11,51258,3,3,No,1,No
2041,36,Operations,Supervisor,Male,Married,Master's,10,7,49498,2,1,No,3,No
2042,31,Operations,Operations Executive,Male,Single,Bachelor's,12,11,58388,3,3,No,3,No
2043,50,HR,HR Manager,Female,Married,Bachelor's,4,18,57745,3,4,No,4,No
2044,36,Operations,Operations Executive,Male,Married,Bachelor's,9,27,38649,3,3,Yes,2,No
2045,41,Operations,Supervisor,Male,Married,Bachelor's,17,24,26853,4,4,No,4,No
2046,44,IT,IT Support,Male,Single,Master's,18,18,50504,2,4,No,1,No
2047,27,Operations,Operations Executive,Male,Married,Master's,9,9,31852,4,2,No,1,No
2048,33,IT,Software Engineer,Male,Married,Bachelor's,7,12,40449,1,3,No,1,No
2049,37,Operations,Supervisor,Female,Married,High School,0,12,35706,4,2,No,2,No
2050,22,R&D,Research Scientist,Female,Single,Bachelor's,4,13,23560,4,4,Yes,4,No
2051,41,IT,IT Support,Female,Married,Master's,10,28,62637,3,4,Yes,1,No
2052,36,IT,IT Support,Female,Single,Bachelor's,7,17,77188,2,1,No,3,No
2053,45,IT,Software Engineer,Male,Married,Bachelor's,17,3,61634,4,4,No,3,No
2054,51,HR,HR Manager,Male,Single,Master's,10,12,42899,1,1,No,3,No
2055,21,Sales,Sales Executive,Male,Single,Bachelor's,19,3,57520,2,4,No,1,No
2056,40,Operations,Supervisor,Male,Married,Bachelor's,1,4,47972,1,2,Yes,3,Yes
2057,53,Operations,Operations Executive,Female,Single,High School,18,6,15000,3,1,Yes,4,Yes
2058,34,Sales,Sales Executive,Male,Divorced,Master's,14,23,29629,1,2,No,1,No
2059,53,Sales,Sales Manager,Male,Married,Bachelor's,7,23,28505,4,4,Yes,1,No
2060,24,IT,IT Support,Male,Married,PhD,16,6,32502,3,1,Yes,3,No
2061,56,HR,HR Executive,Male,Single,Bachelor's,6,26,47009,3,1,No,2,No
2062,31,Sales,Sales Executive,Male,Married,Master's,13,10,60419,2,1,Yes,3,No
2063,38,IT,IT Support,Male,Single,High School,0,9,72982,2,4,No,1,No
2064,43,Sales,Sales Executive,Female,Divorced,Bachelor's,7,25,30871,1,4,Yes,2,No
2065,48,HR,HR Manager,Female,Single,Master's,10,13,29348,1,2,Yes,4,Yes
2066,33,Finance,Financial Analyst,Male,Single,Master's,11,1,33983,2,1,No,2,No
2067,22,Finance,Accountant,Male,Single,Master's,10,27,55276,2,1,No,3,Yes
2068,45,Finance,Financial Analyst,Male,Married,High School,16,8,55455,2,4,No,4,No
2069,26,IT,IT Support,Male,Single,Bachelor's,5,3,33559,2,3,No,3,No
2070,56,Sales,Sales Executive,Female,Married,Master's,16,23,35165,1,2,No,4,Yes
2071,30,Operations,Supervisor,Male,Married,Bachelor's,17,19,41712,3,3,No,3,No
2072,24,HR,HR Executive,Male,Married,Bachelor's,7,27,48691,2,1,No,3,No
2073,54,HR,HR Manager,Female,Married,Bachelor's,12,16,48079,3,2,No,4,No
2074,56,Sales,Sales Executive,Female,Single,High School,8,15,55226,1,1,No,2,No
2075,32,Operations,Operations Executive,Male,Single,Master's,19,7,17682,3,3,Yes,2,No
2076,44,Sales,Sales Executive,Male,Married,Master's,0,12,60218,3,4,Yes,4,Yes
2077,25,HR,HR Executive,Male,Married,High School,3,22,50066,1,2,Yes,3,Yes
2078,24,Finance,Accountant,Male,Married,High School,4,3,15000,3,1,Yes,2,No
2079,39,Operations,Supervisor,Male,Divorced,Master's,10,23,34301,1,4,Yes,3,Yes
2080,24,Sales,Sales Executive,Male,Married,High School,0,9,43537,3,3,Yes,3,No
2081,41,Sales,Sales Manager,Male,Married,Bachelor's,4,1,41995,3,4,No,3,No
2082,44,Finance,Financial Analyst,Male,Married,High School,18,28,44331,1,4,Yes,1,No
2083,38,Sales,Sales Manager,Male,Married,Bachelor's,19,16,44498,3,2,No,3,No
2084,28,Finance,Accountant,Male,Single,Master's,5,4,43025,3,1,Yes,2,No
2085,37,Operations,Supervisor,Female,Married,Bachelor's,3,16,54166,4,2,No,2,No
2086,49,IT,IT Support,Female,Married,Bachelor's,15,28,34756,3,1,No,2,No
2087,51,Operations,Supervisor,Male,Single,Bachelor's,14,17,67588,3,2,No,4,No
2088,28,Sales,Sales Manager,Male,Married,Master's,2,18,39134,4,1,Yes,2,No
2089,38,IT,Software Engineer,Male,Married,Master's,8,16,50455,3,4,No,1,No
2090,33,Finance,Financial Analyst,Male,Single,Bachelor's,6,2,51170,1,4,No,3,No
2091,36,R&D,Research Scientist,Male,Married,Bachelor's,13,23,35866,1,3,Yes,2,No
2092,25,Operations,Supervisor,Female,Married,Bachelor's,8,14,43998,4,3,No,1,No
2093,31,HR,HR Executive,Female,Married,Master's,18,17,30226,4,1,Yes,3,No
2094,22,HR,HR Executive,Male,Single,Bachelor's,19,22,77666,2,2,Yes,4,Yes
2095,24,Sales,Sales Manager,Male,Single,Bachelor's,12,11,61354,2,2,No,1,No
2096,33,Finance,Accountant,Female,Single,Master's,14,19,51546,2,4,No,2,No
2097,43,R&D,Research Scientist,Male,Single,Master's,13,16,36361,1,2,No,2,No
2098,36,Operations,Operations Executive,Female,Single,Bachelor's,14,27,61097,3,2,No,3,No
2099,41,Finance,Financial Analyst,Female,Married,Bachelor's,9,2,34842,2,4,No,4,No
2100,35,IT,Software Engineer,Male,Divorced,Bachelor's,2,18,50255,4,2,No,1,No
2101,41,Finance,Accountant,Male,Single,Bachelor's,11,24,64790,2,1,No,1,No
2102,57,HR,HR Manager,Male,Single,Master's,0,10,37954,4,2,No,4,No
2103,27,R&D,Research Scientist,Female,Married,Bachelor's,13,13,44251,1,3,No,2,No
2104,38,Operations,Supervisor,Male,Married,Bachelor's,14,11,38384,1,3,No,2,No
2105,47,HR,HR Manager,Female,Single,Master's,15,4,61338,2,4,Yes,3,Yes
2106,31,Operations,Operations Executive,Female,Married,Bachelor's,0,20,15837,3,1,No,1,No
2107,24,R&D,Lab Technician,Female,Single,Bachelor's,0,26,65884,1,3,No,4,No
2108,32,Finance,Financial Analyst,Male,Married,Master's,4,4,38247,4,2,Yes,1,Yes
2109,37,HR,HR Executive,Female,Single,Master's,0,17,64640,2,1,No,4,No
2110,40,Finance,Financial Analyst,Female,Married,Bachelor's,6,27,41031,1,3,Yes,4,Yes
2111,53,Finance,Accountant,Male,Married,High School,10,14,39820,3,3,No,1,No
2112,56,HR,HR Manager,Female,Married,Master's,7,29,45436,2,4,Yes,3,No
2113,38,Sales,Sales Executive,Male,Married,Master's,11,15,58687,3,2,No,3,No
2114,26,IT,Software Engineer,Male,Single,Bachelor's,16,22,55205,3,3,No,1,No
2115,24,IT,Software Engineer,Male,Single,PhD,7,23,15566,4,4,No,3,No
2116,48,HR,HR Manager,Female,Married,Master's,8,9,57706,2,4,Yes,3,No
2117,35,IT,IT Support,Female,Single,High School,19,26,20596,3,3,No,2,No
2118,25,Finance,Accountant,Male,Single,Master's,18,9,32197,4,3,No,1,No
2119,55,R&D,Lab Technician,Male,Married,Bachelor's,8,19,28154,2,3,Yes,4,No
2120,31,Finance,Accountant,Male,Single,Bachelor's,2,11,25221,2,3,No,4,No
2121,41,Sales,Sales Manager,Female,Single,Bachelor's,19,9,48386,1,1,Yes,1,Yes
2122,34,R&D,Lab Technician,Female,Divorced,Bachelor's,4,21,59273,2,2,No,3,No
2123,32,Sales,Sales Manager,Female,Married,Bachelor's,3,24,25868,3,3,No,1,No
2124,42,IT,IT Support,Female,Single,Bachelor's,12,8,48691,3,1,No,4,No
2125,22,Finance,Accountant,Male,Married,Bachelor's,8,8,48034,2,1,Yes,2,Yes
2126,34,Operations,Supervisor,Female,Married,Bachelor's,19,25,41858,4,2,No,2,No
2127,40,Finance,Financial Analyst,Male,Single,Bachelor's,7,14,51605,2,2,Yes,2,Yes
2128,35,HR,HR Manager,Female,Single,Bachelor's,18,3,43456,1,1,No,1,No
2129,53,Sales,Sales Executive,Male,Married,High School,11,16,43374,3,1,No,1,No
2130,47,Operations,Supervisor,Female,Single,High School,10,11,30922,4,4,No,1,No
2131,46,Operations,Operations Executive,Female,Single,PhD,13,15,34931,1,2,No,4,No
2132,43,Sales,Sales Executive,Female,Married,Master's,11,18,63117,2,4,No,1,No
2133,30,Finance,Financial Analyst,Female,Married,Bachelor's,19,15,64644,1,4,No,4,No
2134,53,R&D,Lab Technician,Male,Married,Bachelor's,13,4,75214,1,4,Yes,3,No
2135,33,HR,HR Executive,Female,Divorced,Bachelor's,12,4,56493,1,1,Yes,2,Yes
2136,53,IT,Software Engineer,Female,Married,Master's,8,17,40408,1,2,No,4,No
2137,31,HR,HR Manager,Male,Married,Bachelor's,5,18,51080,1,4,Yes,2,Yes
2138,24,Finance,Accountant,Female,Single,Master's,4,3,42310,3,3,Yes,4,No
2139,50,R&D,Research Scientist,Male,Married,Bachelor's,18,17,42969,3,4,No,2,No
2140,34,Operations,Operations Executive,Male,Married,Bachelor's,10,22,67411,4,2,No,1,No
2141,46,R&D,Research Scientist,Female,Single,Bachelor's,5,10,43144,2,4,Yes,2,No
2142,44,IT,Software Engineer,Male,Single,PhD,7,6,51432,2,4,No,1,No
2143,56,Finance,Accountant,Female,Single,Bachelor's,5,10,55093,1,2,Yes,4,Yes
2144,23,Finance,Accountant,Female,Single,Bachelor's,9,21,58220,3,3,No,2,No
2145,48,Operations,Supervisor,Male,Married,Bachelor's,4,17,51618,2,4,No,4,No
2146,51,R&D,Research Scientist,Female,Married,Master's,14,4,27150,2,3,Yes,1,Yes
2147,48,R&D,Lab Technician,Male,Single,PhD,1,9,52143,1,4,No,1,No
2148,37,Operations,Supervisor,Male,Divorced,Master's,17,27,35151,2,3,No,4,No
2149,57,R&D,Lab Technician,Male,Married,Bachelor's,15,22,33930,2,2,No,1,No
2150,52,Sales,Sales Executive,Male,Divorced,High School,10,13,51699,1,3,No,2,No
2151,34,Sales,Sales Executive,Female,Married,Bachelor's,16,9,64094,2,4,Yes,2,No
2152,32,IT,IT Support,Female,Married,PhD,5,25,47059,4,3,No,2,No
2153,28,IT,IT Support,Male,Married,Bachelor's,18,24,21947,1,1,No,2,No
2154,37,Sales,Sales Executive,Male,Single,Bachelor's,1,29,35828,4,3,No,1,No
2155,27,Sales,Sales Executive,Male,Married,Master's,14,13,53532,1,4,No,2,No
2156,50,Sales,Sales Executive,Female,Single,Master's,15,28,51073,3,3,Yes,2,No
2157,33,R&D,Research Scientist,Male,Single,Bachelor's,0,29,22780,4,4,Yes,1,No
2158,29,Finance,Financial Analyst,Female,Married,Bachelor's,9,20,45233,4,2,No,4,No
2159,27,Operations,Supervisor,Female,Married,High School,2,26,39405,4,2,No,1,No
2160,28,Operations,Supervisor,Male,Single,Master's,10,16,59399,1,3,No,3,No
2161,57,R&D,Lab Technician,Male,Married,Master's,3,11,57396,2,4,No,2,No
2162,34,Sales,Sales Manager,Female,Married,High School,12,7,46399,1,2,No,4,No
2163,26,Operations,Supervisor,Female,Married,Bachelor's,4,20,36559,2,3,Yes,4,No
2164,51,Operations,Supervisor,Male,Married,Bachelor's,5,24,36675,4,4,Yes,3,No
2165,22,Sales,Sales Manager,Male,Single,Master's,2,24,32554,3,2,Yes,1,Yes
2166,23,Sales,Sales Manager,Male,Single,Bachelor's,7,2,37551,4,4,No,3,No
2167,51,Finance,Financial Analyst,Male,Single,Bachelor's,16,12,56039,3,3,No,3,No
2168,53,Sales,Sales Executive,Male,Single,Master's,12,29,66353,3,4,Yes,1,No
2169,26,Operations,Supervisor,Male,Married,High School,16,14,58673,2,2,Yes,2,No
2170,43,R&D,Research Scientist,Male,Single,Master's,18,12,67401,4,4,No,2,No
2171,42,IT,Software Engineer,Male,Single,High School,14,3,38629,3,4,Yes,1,No
2172,35,R&D,Lab Technician,Female,Married,Bachelor's,14,11,41734,1,3,Yes,1,No
2173,50,Sales,Sales Manager,Male,Divorced,Master's,18,20,48281,1,1,No,1,No
2174,31,Sales,Sales Executive,Male,Divorced,Bachelor's,19,7,68750,4,1,No,4,No
2175,48,Finance,Accountant,Male,Single,Bachelor's,18,19,66701,4,4,Yes,2,No
2176,44,R&D,Lab Technician,Male,Single,Bachelor's,12,15,34394,4,1,Yes,3,No
2177,25,Operations,Supervisor,Male,Married,Bachelor's,6,27,65333,2,3,No,4,No
2178,23,Finance,Accountant,Female,Divorced,Bachelor's,7,6,74898,3,1,No,2,No
2179,55,R&D,Research Scientist,Male,Married,Bachelor's,0,9,53649,2,4,No,1,No
2180,29,IT,IT Support,Male,Married,Bachelor's,10,6,50870,2,2,Yes,1,Yes
2181,51,R&D,Research Scientist,Female,Single,Master's,7,19,39489,2,1,No,1,No
2182,45,R&D,Research Scientist,Male,Married,Bachelor's,18,13,39025,2,3,Yes,1,No
2183,37,IT,IT Support,Male,Single,Bachelor's,13,24,36379,1,4,Yes,2,Yes
2184,39,R&D,Lab Technician,Male,Single,PhD,2,18,43652,4,1,No,3,No
2185,23,Finance,Financial Analyst,Female,Single,Bachelor's,7,19,48537,1,1,Yes,3,No
2186,32,Finance,Accountant,Male,Married,Bachelor's,0,1,66261,3,1,No,1,No
2187,24,HR,HR Executive,Male,Single,PhD,8,15,16226,4,3,No,2,No
2188,29,Operations,Supervisor,Male,Single,Bachelor's,5,22,55299,2,4,Yes,2,Yes
2189,47,R&D,Lab Technician,Female,Married,Bachelor's,19,6,48628,4,2,No,4,No
2190,21,Operations,Supervisor,Female,Married,Bachelor's,1,13,34335,1,1,No,1,No
2191,44,Finance,Financial Analyst,Female,Married,Master's,2,1,50947,1,2,Yes,1,No
2192,33,R&D,Lab Technician,Male,Married,Bachelor's,2,20,48143,3,1,Yes,4,Yes
2193,31,Sales,Sales Executive,Male,Married,Bachelor's,16,29,48776,4,2,No,1,No
2194,54,Operations,Operations Executive,Female,Married,Bachelor's,13,16,50352,4,1,No,4,No
2195,31,Finance,Financial Analyst,Female,Married,Bachelor's,5,4,23398,3,3,No,2,No
2196,36,Sales,Sales Executive,Male,Married,Bachelor's,12,10,47400,3,4,No,3,No
2197,47,IT,Software Engineer,Male,Single,High School,18,2,57282,1,1,Yes,4,Yes
2198,22,R&D,Research Scientist,Male,Married,Bachelor's,19,21,36260,1,2,Yes,1,Yes
2199,36,IT,IT Support,Female,Married,Bachelor's,6,2,22876,3,4,No,2,No
2200,37,Sales,Sales Manager,Male,Married,Bachelor's,10,16,55148,4,4,No,4,No
